72,100.45,108.64,92.58,95.2,106.94,104.67,85.33,100.53,98.21,72.88,45,78,45,-9.67
72,100.45,108.64,92.62,95.2,106.94,104.61,85.39,100.64,98.1,72.88,45,78,45,-9.61
72,100.45,108.64,92.66,95.2,106.94,104.56,85.44,100.73,98,72.88,45,78,45,-9.56
72,100.5,108.64,92.7,95.2,106.94,104.5,85.5,100.83,97.9,72.88,45,78,45,-9.5
72,100.5,108.64,92.7,95.2,106.94,104.45,85.55,100.93,97.79,72.88,45,78,45,-9.45
72,100.5,108.64,92.7,95.2,106.94,104.39,85.61,101.02,97.68,72.88,45,78,45,-9.39
72,100.5,108.6,92.7,95.2,106.94,104.34,85.66,101.11,97.58,72.88,45,78,45,-9.34
72,100.5,108.6,92.7,95.2,106.94,104.29,85.71,101.21,97.48,72.88,45,78,45,-9.29
72,100.5,108.6,92.7,95.2,106.94,104.29,85.71,101.29,97.38,72.88,45,78,45,-9.29
72,100.5,108.6,92.7,95.2,106.94,104.24,85.76,101.38,97.29,72.88,45,78,45,-9.24
72,100.55,108.6,92.7,95.2,106.94,104.24,85.76,101.46,97.2,72.88,45,78,45,-9.24
72,100.55,108.6,92.7,95.2,106.94,104.19,85.81,101.46,97.11,72.88,45,78,45,-9.19
72,100.55,108.6,92.7,95.2,106.94,104.19,85.81,101.54,97.03,72.88,45,78,45,-9.19
72,100.55,108.6,92.7,95.2,106.94,104.13,85.87,101.61,96.96,72.88,45,78,45,-9.13
72,100.55,108.6,92.7,95.2,106.94,104.13,85.87,101.61,96.96,72.88,45,78,45,-9.13
72,100.55,108.6,92.7,95.2,106.94,104.08,85.92,101.7,96.87,72.88,45,78,45,-9.08
72,100.55,108.6,92.7,95.2,106.94,104.03,85.97,101.78,96.79,72.88,45,78,45,-9.03
72,100.55,108.6,92.7,95.2,106.94,104.03,85.97,101.85,96.72,72.88,45,78,45,-9.03
72,100.55,108.6,92.7,95.2,106.94,103.98,86.02,101.85,96.72,72.88,45,78,45,-8.98
72,100.55,108.6,92.7,95.2,106.94,103.98,86.02,101.93,96.63,72.88,45,78,45,-8.98
72,100.55,108.6,92.7,95.2,106.94,103.93,86.07,102.01,96.55,72.88,45,78,45,-8.93
72,100.55,108.6,92.7,95.2,106.94,103.88,86.12,102.09,96.47,72.88,45,78,45,-8.88
72,100.55,108.6,92.7,95.2,106.94,103.88,86.12,102.09,96.4,72.88,45,78,45,-8.88
72,100.55,108.6,92.7,95.2,106.94,103.83,86.17,102.17,96.4,72.88,45,78,45,-8.83
72,100.55,108.6,92.7,95.2,106.94,103.83,86.17,102.25,96.32,72.88,45,78,45,-8.83
72,100.55,108.6,92.7,95.2,106.94,103.77,86.23,102.33,96.23,72.88,45,78,45,-8.77
72,100.55,108.6,92.7,95.2,106.94,103.72,86.28,102.4,96.15,72.88,45,78,45,-8.72
72,100.55,108.6,92.7,95.2,106.98,103.67,86.33,102.48,96.07,72.88,45,78,45,-8.67
72,100.55,108.6,92.7,95.2,106.98,103.62,86.38,102.56,95.98,72.88,45,78,45,-8.62
72,100.41,108.71,92.75,95.2,106.86,103.57,86.43,102.56,95.9,72.88,45,78,45,-8.57
72,92.27,115.27,92.84,95.2,102.59,103.57,86.43,102.56,95.82,72.88,45,78,45,-8.57
72,81.81,123.83,92.93,95.79,97.46,103.57,86.43,102.56,95.82,72.88,45,78,45,-8.57
72,61.24,140.81,93,95.9,97.06,103.51,86.49,102.63,95.72,72.88,45,78,45,-8.51
72,49.34,150.8,93.07,95.97,96.96,103.45,86.55,102.63,95.61,72.88,45,78,45,-8.45
72,46.83,152.92,93.13,96.05,96.96,103.38,86.62,102.71,95.5,72.88,45,78,45,-8.38
72,46.76,152.99,93.19,96.18,93.04,103.33,86.67,102.71,95.4,72.86,45,78,45,-8.33
72,58.24,143.45,93.24,96.18,92.95,103.27,86.73,102.71,95.32,72.86,45,78,45,-8.27
72,71.38,132.52,93.28,96.13,94.1,103.27,86.73,102.71,95.24,72.86,45,78,45,-8.27
72,80.21,125.16,93.32,96.13,95.5,103.27,86.73,102.71,95.24,72.86,45,78,45,-8.27
72,85.84,120.47,93.32,96.13,96.5,103.27,86.73,102.79,95.16,72.86,45,78,45,-8.27
72,87.13,119.4,93.32,96.06,97.23,103.22,86.78,102.87,95.08,72.86,45,78,45,-8.22
72,88.56,118.23,93.32,95.98,98.35,103.17,86.83,102.95,95.08,72.86,45,78,45,-8.17
72,90.1,116.97,93.32,95.91,99.92,103.17,86.83,103.03,95,72.86,45,78,45,-8.17
72,96.74,111.67,88.05,90.74,102.2,108.72,81.28,90.14,106.49,81.17,45,78,45,-13.72
72,96.74,111.67,88.05,90.74,102.2,108.72,81.28,90.14,106.49,81.17,45,78,45,-13.72
72,96.74,111.67,87.98,90.67,102.3,108.72,81.28,90.14,106.49,81.17,45,78,45,-13.72
72,96.74,111.67,87.86,90.55,102.8,108.72,81.28,90.14,106.49,81.14,45,78,45,-13.72
72,96.74,111.67,87.73,90.42,103.25,108.72,81.28,90.14,106.49,81.08,45,78,45,-13.72
72,96.74,111.67,87.59,90.28,103.66,108.72,81.28,90.14,106.49,80.77,45,78,45,-13.72
72,96.74,111.67,87.46,90.16,103.75,108.72,81.28,90.14,106.49,80.47,45,78,45,-13.72
72,96.74,111.67,87.36,90.05,103.81,108.72,81.28,90.14,106.49,80.19,45,78,45,-13.72
72,96.74,111.67,87.28,89.98,103.81,108.72,81.28,90.14,106.49,80.1,45,78,45,-13.72
72,96.74,111.67,87.23,89.93,103.74,108.72,81.28,90.14,106.49,79.82,45,78,45,-13.72
72,96.74,111.67,87.23,89.93,103.34,108.72,81.28,90.14,106.49,79.74,45,78,45,-13.72
72,96.74,111.67,87.23,89.93,102.96,108.72,81.28,90.14,106.49,79.65,45,78,45,-13.72
72,96.74,111.67,87.23,89.93,102.87,108.72,81.28,90.14,106.49,79.4,45,78,45,-13.72
72,96.74,111.67,87.23,89.93,102.82,108.72,81.28,90.14,106.49,79.32,45,78,45,-13.72
72,96.74,111.67,87.23,89.93,102.82,108.72,81.28,90.14,106.49,79.06,45,78,45,-13.72
72,96.74,111.67,87.28,89.98,102.76,108.72,81.28,90.14,106.49,78.99,45,78,45,-13.72
72,96.74,111.67,87.28,89.98,102.76,108.72,81.28,90.14,106.49,78.91,45,78,45,-13.72
72,96.74,111.67,86.7,89.4,104.28,108.62,81.38,90.28,106.28,78.82,45,78,45,-13.62
72,96.74,111.67,86.1,88.82,105.95,108.49,81.51,90.44,106.03,78.54,45,78,45,-13.49
72,96.74,111.67,85.99,88.7,107.36,108.36,81.64,90.64,105.76,78.21,45,78,45,-13.36
72,96.74,111.67,85.87,88.58,108.84,108.2,81.8,90.92,104.87,77.78,45,78,45,-13.2
72,96.74,111.67,85.71,88.42,110.08,108.04,81.96,91.22,104.6,77.32,45,78,45,-13.04
72,96.74,111.67,84.81,87.52,111.66,107.89,82.11,91.51,104.34,76.9,45,78,45,-12.89
72,96.74,111.67,84.24,86.97,111.71,107.75,82.25,91.74,104.11,76.56,45,78,45,-12.75
72,96.74,111.67,84.09,86.82,111.76,107.64,82.36,91.94,103.92,76.3,45,78,45,-12.64
72,96.74,111.67,83.97,86.7,111.71,107.55,82.45,92.09,103.78,76.23,45,78,45,-12.55
72,96.82,111.61,83.85,86.58,111.74,107.5,82.5,92.09,103.78,76.19,45,78,45,-12.5
72,96.93,111.52,83.77,86.5,111.84,107.5,82.5,92.09,103.78,76.19,45,78,45,-12.5
72,97.05,111.42,83.77,86.5,111.84,107.5,82.5,92.09,103.78,76.26,45,78,45,-12.5
72,97.17,111.32,83.77,86.5,111.84,107.5,82.5,92.09,103.78,76.64,45,78,45,-12.5
72,97.28,111.23,83.73,86.45,111.91,107.55,82.45,92,103.91,77.04,45,78,45,-12.55
72,97.39,111.14,83.73,86.45,111.94,107.62,82.38,91.9,104.06,77.4,45,78,45,-12.62
72,97.49,111.06,83.73,86.45,111.99,107.69,82.31,91.77,104.23,77.84,45,78,45,-12.69
72,97.58,110.99,83.73,86.45,111.99,107.8,82.2,91.56,104.48,78.43,45,78,45,-12.8
72,97.67,110.91,83.73,86.45,111.99,107.92,82.08,91.34,104.74,79.17,45,78,45,-12.92
72,97.78,110.83,83.73,86.45,111.99,108.03,81.97,91.13,104.97,79.97,45,78,45,-13.03
72,97.89,110.73,83.73,86.45,111.99,108.11,81.89,90.97,105.13,80.68,45,78,45,-13.11
72,98.02,110.63,83.68,86.4,111.99,108.17,81.83,90.83,105.27,81.25,45,78,45,-13.17
72,98.16,110.51,83.63,86.35,111.99,108.17,81.83,90.73,105.37,81.69,45,78,45,-13.17
72,98.33,110.37,83.57,86.29,112.04,108.17,81.83,90.73,105.37,81.69,45,78,45,-13.17
72,98.91,109.9,83.47,86.19,112.46,108.11,81.89,90.83,105.26,81.63,45,78,45,-13.11
72,99.47,109.74,83.34,86.07,113.09,108.02,81.98,91.02,105.06,81.28,45,78,45,-13.02
72,99.64,109.58,83.2,85.93,113.83,107.91,82.09,91.23,104.84,80.76,45,78,45,-12.91
72,99.8,109.42,83.1,85.82,114.35,107.8,82.2,91.43,104.62,80.18,45,78,45,-12.8
72,99.93,109.29,83,85.72,114.72,107.69,82.31,91.62,104.41,79.59,45,78,45,-12.69
72,100.03,109.19,82.92,85.65,114.77,107.6,82.4,91.8,104.21,78.96,45,78,45,-12.6
72,100.12,109.1,82.86,85.58,114.84,107.49,82.51,91.97,103.99,78.37,45,78,45,-12.49
72,100.2,109.02,82.8,85.53,114.95,107.37,82.63,92.16,103.76,77.87,45,78,45,-12.37
72,100.28,108.94,82.75,85.48,115.05,107.26,82.74,92.35,103.54,77.44,45,78,45,-12.26
72,100.35,108.87,82.7,85.43,115.14,107.12,82.88,92.57,103.25,77.08,45,78,45,-12.12
72,100.41,108.8,82.7,85.43,115.23,106.98,83.02,92.83,102.96,76.8,45,78,45,-11.98
72,100.47,108.74,82.7,85.43,115.33,106.84,83.16,93.1,102.68,76.73,45,78,45,-11.84
72,100.53,108.69,82.77,85.5,115.33,106.7,83.3,94.02,102.4,76.66,45,78,45,-11.7
72,100.6,108.62,82.83,85.56,115.25,106.56,83.44,94.31,102.11,76.6,45,78,45,-11.56
72,100.7,108.53,82.88,85.61,115.25,106.43,83.57,94.58,101.84,76.57,45,78,45,-11.43
72,100.8,108.45,82.93,85.67,115.25,106.3,83.7,94.84,101.59,76.57,45,78,45,-11.3
72,100.9,108.36,82.98,85.71,115.3,106.19,83.81,95.08,101.36,76.57,45,78,45,-11.19
